cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,elasticity_district,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2020,Senate,CO-S2,8/23/20,_classic,John W. Hickenlooper,"","","","",Cory Gardner,"","","",all others,.6681,0,0,0,.3319,0,0,0,0,0,.6681,.3319,.0834,2.393397,2756320,3238858,2293785,49.36148,0,0,0,0,45.28773,0,0,0,5.350789,0,9.374308,55.79374,51.67054,0,0,0,0,0,0,0,2.000257,42.84336,38.85499,0,0,0,0,0,0,-.1986784,4066043,,4.073742,16.22095,-8.102751,,,,,,,,,,,,,,,,,,,40000,16:35:49 15 Sep 2020
2020,Senate,AZ-S3,8/23/20,_classic,Mark Kelly,"","","","",Martha McSally,"","","",all others,.806975,0,0,0,.193025,0,0,0,0,0,.806975,.193025,.071775,2.103669,2698820,3205798,2210770,50.8843,0,0,0,0,43.58774,0,0,0,5.527966,0,9.684313,56.69939,49.41318,0,0,0,0,0,0,0,2.075933,44.99501,37.71777,0,0,0,0,0,0,-7.579248,4772097,,7.296558,18.17396,-3.693703,,,,,,,,,,,,,,,,,,,40000,16:35:49 15 Sep 2020
2020,Senate,AR-S2,8/23/20,_classic,"","","","",Ricky Dale Harrington Jr.,Tom Cotton,"","","","",0,0,0,0,.999725,0,0,0,.000275,0,.00015,.99985,0,0,1042179,1443744,639062.1,0,0,0,0,17.46677,82.53323,0,0,0,0,25.14701,0,0,89.67472,0,0,0,0,0,0,10.32528,0,0,74.85299,0,0,0,0,0,0,-25.97004,2144435,,-82.53323,-74.85299,-89.67472,,,,,,,,,,,,,,,,,,,40000,16:35:49 15 Sep 2020
2020,Senate,AL-S2,8/23/20,_classic,Doug Jones,"","","","",Tommy Tuberville,"","","","",.392825,0,0,0,.607175,0,0,0,0,0,.392825,.607175,.0611375,2.234194,2164537,2561009,1784963,48.56214,0,0,0,0,51.43786,0,0,0,0,0,0,55.45487,58.33664,0,0,0,0,0,0,0,0,41.66336,44.54513,0,0,0,0,0,0,-26.92383,3408323,,-2.875717,10.90975,-16.67328,,,,,,,,,,,,,,,,,,,40000,16:35:49 15 Sep 2020
2020,Senate,AK-S2,8/23/20,_classic,Al Gross,"","","","",Dan Sullivan,"","","",all others,.1842,0,0,0,.8158,0,0,0,0,0,.1842,.8158,.0331375,7.957141,329413.1,390344.3,270344.9,42.36147,0,0,0,0,50.47902,0,0,0,7.159515,0,12.00431,48.59677,56.79943,0,0,0,0,0,0,0,3.053519,36.04753,44.10075,0,0,0,0,0,0,-15.52373,511559,,-8.117554,3.54001,-19.82212,,,,,,,,,,,,,,,,,,,40000,16:35:49 15 Sep 2020
2020,Senate,WY-S2,8/22/20,_classic,Merav Ben-David,"","","","",Cynthia Lummis,"","","","",.0004,0,0,0,.9996,0,0,0,0,0,.0004,.9996,.0000625,.0198692,248815.4,297589.2,201284.3,29.40695,0,0,0,0,70.59305,0,0,0,0,0,0,35.82602,77.17371,0,0,0,0,0,0,0,0,22.8263,64.17398,0,0,0,0,0,0,-44.55695,416120,,-41.1861,-28.34797,-54.3474,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,WV-S2,8/22/20,_classic,Paula Jean Swearengin,"","","",Franklin Riley,Shelley Moore Capito,"","","","",.005,0,0,0,.995,0,0,0,0,0,.005,.995,.00065,.0684543,751088.3,900980.3,602315.6,33.56345,0,0,0,3.603698,62.83286,0,0,0,0,6.680359,0,40.39441,69.77313,0,0,0,0,0,0,1.110527,0,26.61801,55.95705,0,0,0,0,0,0,-33.36588,1405756,,-29.26941,-15.99874,-42.81333,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,VA-S2,8/22/20,_classic,Mark Warner,"","","","",Daniel Gade,"","","",all others,.992375,0,0,0,.007625,0,0,0,0,0,.992375,.007625,.0038375,.0776704,3908149,4579648,3258111,60.59348,0,0,0,0,36.91884,0,0,0,2.487678,0,4.878902,66.56384,42.86878,0,0,0,0,0,0,0,.6397324,54.63973,30.94762,0,0,0,0,0,0,7.214744,5841246,,23.67464,35.34274,12.04299,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,TX-S2,8/22/20,_classic,M.J. Hegar,"","","","",John Cornyn,"","","",all others,.1346,0,0,0,.8654,0,0,0,0,0,.1346,.8654,.023525,.1953469,9525797,1.12e+07,7915208,43.65752,0,0,0,0,53.31749,0,0,0,3.024993,0,5.749567,49.44729,59.13327,0,0,0,0,0,0,0,.862357,37.77505,47.47956,0,0,0,0,0,0,-16.95765,1.79e+07,,-9.659969,1.565262,-20.98767,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,TN-S2,8/22/20,_classic,Marquita Bradshaw,"","","","",Bill Hagerty,"","","",all others,.013,0,0,0,.987,0,0,0,0,0,.013,.987,.00195,.0598082,2579004,3069793,2100305,34.49072,0,0,0,0,59.18245,0,0,0,6.326837,0,10.86409,41.49913,66.33562,0,0,0,0,0,0,0,2.53311,27.35954,52.17294,0,0,0,0,0,0,-27.59,4638481,,-24.69173,-11.43998,-38.11769,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,SD-S2,8/22/20,_classic,Dan Ahlers,"","","","",Mike Rounds,"","","","",.0083,0,0,0,.9917,0,0,0,0,0,.0083,.9917,.0011625,.2453812,374739.8,447055.9,303704.1,36.40994,0,0,0,0,63.59006,0,0,0,0,0,0,43.17202,70.30447,0,0,0,0,0,0,0,0,29.69553,56.82798,0,0,0,0,0,0,-28.19171,635783,,-27.18011,-13.65596,-40.60893,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,SC-S2,8/22/20,_classic,Jaime Harrison,"","","",Bill Bledsoe,Lindsey Graham,"","","","",.1964,0,0,0,.8036,0,0,0,0,0,.1964,.8036,.0373,1.316624,2240915,2657778,1840983,45.49075,0,0,0,1.960549,52.54871,0,0,0,0,3.949738,0,51.02911,58.09875,0,0,0,0,0,0,.4483963,0,39.8602,47.02441,0,0,0,0,0,0,-16.27831,3786973,,-7.057961,3.792927,-17.95105,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,RI-S2,8/22/20,_classic,Jack Reed,"","","","",Allen Waters,"","","","",.999875,0,0,0,.000125,0,0,0,0,0,.999875,.000125,.000025,.0043444,455188.9,543516,369457.7,73.84068,0,0,0,0,26.15932,0,0,0,0,0,0,80.25423,32.49268,0,0,0,0,0,0,0,0,67.50731,19.74578,0,0,0,0,0,0,24.14743,787223,,47.68135,60.50845,35.01463,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,OR-S2,8/22/20,_classic,Jeff Merkley,"","","",Ibrahim Taher,Jo Rae Perkins,"","","","",.99595,0,0,0,.00405,0,0,0,0,0,.99595,.00405,.0017375,.0716559,1918011,2264971,1578916,62.82104,0,0,0,4.683626,32.49533,0,0,0,0,8.296205,0,69.67871,39.27377,0,0,0,0,0,0,1.640837,0,55.98149,25.61451,0,0,0,0,0,0,7.486742,3051952,,30.32571,43.55479,17.25181,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,OK-S2,8/22/20,_classic,Abby Broyles,"","","","",Jim Inhofe,"","","",all others,.0067,0,0,0,.9933,0,0,0,0,0,.0067,.9933,.00085,.0447452,1502627,1796936,1207277,35.53383,0,0,0,0,61.32953,0,0,0,3.136639,0,5.942778,41.87416,67.67497,0,0,0,0,0,0,0,.8980496,29.10762,55.02427,0,0,0,0,0,0,-33.47742,2782455,,-25.7957,-13.45362,-38.19298,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,NM-S2,8/22/20,_classic,Ben Ray Luján,"","","",Bob Walsh,Mark Ronchetti,"","","","",.946275,0,0,0,.0536,0,0,0,.000125,0,.946375,.053625,.022575,2.16387,825229.5,984498.8,668200.9,55.33028,0,0,0,4.981603,39.68811,0,0,0,0,8.866506,0,61.64774,46.10436,0,0,0,0,0,0,1.7854,0,48.90729,33.28921,0,0,0,0,0,0,7.959666,1466552,,15.64217,27.70287,3.398609,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,NJ-S2,8/22/20,_classic,Cory Booker,"","","","",Rikin Mehta,"","","",all others,.99455,0,0,0,.00545,0,0,0,0,0,.99455,.00545,.0026375,.054203,3848993,4528881,3192335,61.71998,0,0,0,0,35.34975,0,0,0,2.930262,0,5.607754,67.9958,41.65406,0,0,0,0,0,0,0,.8174874,55.42113,29.10848,0,0,0,0,0,0,10.69727,6106642,,26.37023,38.58837,14.14236,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,NH-S2,8/22/20,_classic,Jeanne Shaheen,"","","",Justin O'Donnell,Corky Messner,"","","","",.98725,0,0,0,.012725,0,0,0,.000025,0,.98725,.01275,.0060875,.6508187,739872.9,868615.1,613546.1,59.65508,0,0,0,2.253579,38.09134,0,0,0,0,4.454179,0,65.63213,44.13657,0,0,0,0,0,0,.5579072,0,53.61242,32.06916,0,0,0,0,0,0,-.6705542,1049319,,21.56374,33.34653,9.708317,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,NE-S2,8/22/20,_classic,Chris Janicek,"","","",Gene Siadek,Ben Sasse,"","","","",.006775,0,0,0,.99315,0,0,0,.000075,0,.006825,.993175,.0008625,.0816354,835715.8,991807.6,683230.5,33.97651,0,0,0,3.711973,62.31152,0,0,0,0,6.87317,0,40.74767,69.05839,0,0,0,0,0,0,1.16916,0,27.19079,55.45133,0,0,0,0,0,0,-24.82334,1356148,,-28.335,-15.21475,-41.45329,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,NC-S2,8/22/20,_classic,Cal Cunningham,"","","","",Thom Tillis,"","","",all others,.7476,0,0,0,.2524,0,0,0,0,0,.7476,.2524,.0919625,1.495445,4864278,5694510,4050820,51.3063,0,0,0,0,45.9225,0,0,0,2.7712,0,5.337949,56.68431,51.3637,0,0,0,0,0,0,0,.7603892,45.90921,40.46671,0,0,0,0,0,0,-4.139143,7495845,,5.383797,15.80236,-5.125895,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,MT-S2,8/22/20,_classic,Steve Bullock,"","","","",Steve Daines,"","","","",.378725,0,0,0,.621275,0,0,0,0,0,.378725,.621275,.0717625,10.52486,539336.1,638986.9,443548.1,48.67593,0,0,0,0,51.32407,0,0,0,0,0,0,54.26841,57.006,0,0,0,0,0,0,0,0,42.994,45.73159,0,0,0,0,0,0,-18.36046,815020,,-2.64814,8.536816,-14.01201,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,MS-S2,8/22/20,_classic,Mike Espy,"","","",Jimmy Edwards,Cindy Hyde-Smith,"","","","",.1322,0,0,0,.8678,0,0,0,0,0,.1322,.8678,.0233,1.45674,1265179,1495617,1040557,44.05779,0,0,0,1.616755,54.32546,0,0,0,0,3.282584,0,50.0695,60.37528,0,0,0,0,0,0,.3417959,0,37.99895,48.34829,0,0,0,0,0,0,-14.64693,2003058,,-10.26767,1.531239,-22.26052,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,MN-S2,8/22/20,_classic,Tina Smith,"","","","",Jason Lewis,"","","",all others,.8627,0,0,0,.1373,0,0,0,0,0,.8627,.1373,.0483375,1.308944,2921065,3413248,2444795,53.75316,0,0,0,0,43.25921,0,0,0,2.987633,0,5.702556,60.0578,49.59436,0,0,0,0,0,0,0,.8401601,47.39009,36.9353,0,0,0,0,0,0,1.449026,4031262,,10.49395,22.80962,-1.937128,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,MI-S2,8/22/20,_classic,Gary Peters,"","","","",John James,"","","",all others,.906425,0,0,0,.093575,0,0,0,0,0,.906425,.093575,.0398125,.6445103,4886161,5717290,4074487,54.4092,0,0,0,0,42.55162,0,0,0,3.039171,0,5.815045,60.27354,48.48724,0,0,0,0,0,0,0,.8705714,48.48262,36.66877,0,0,0,0,0,0,5.782255,7443238,,11.85758,23.20198,.3510532,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,ME-S2,8/22/20,_classic,Sara Gideon,"","","","",Susan Collins,"","","",all others,.44075,0,0,0,.55925,0,0,0,0,0,.44075,.55925,.073475,7.546476,770146.9,903263.1,640102.4,49.2966,0,0,0,0,50.7034,0,0,0,0,0,0,55.65946,57.0365,0,0,0,0,0,0,0,0,42.9635,44.34054,0,0,0,0,0,0,3.029066,1067388,,-1.406792,11.31892,-14.073,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,MA-S2,8/22/20,_classic,Ed Markey,"","","","",Kevin O'Connor,"","","",all others,.9992,0,0,0,.0008,0,0,0,0,0,.9992,.0008,.0003,.0074731,3175380,3735747,2631035,67.14785,0,0,0,0,28.87209,0,0,0,3.980067,0,7.277075,73.85765,35.59118,0,0,0,0,0,0,0,1.285328,60.36001,22.15859,0,0,0,0,0,0,22.99946,4981824,,38.27576,51.24331,25.26122,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,LA-S2,8/22/20,_classic,Adrian Perkins,Antoine Pierce,Peter Wenstrup,Derrick “Champ” Edwards,"",Bill Cassidy,Dustin Murphy,"","",all others,.004575,.022825,.019,.004625,.90315,.045825,0,0,0,0,.051025,.948975,.0280625,1.077475,2060142,2436141,1692770,8.119395,12.5368,11.9608,8.119395,0,39.91732,12.84126,0,0,6.505023,0,11.06814,13.25313,49.11655,18.72915,18.81488,0,0,18.11427,13.20937,0,2.635991,3.568955,31.35135,6.717031,7.129251,0,0,6.293642,3.557507,-19.18569,3356738,,-12.02218,8.271034,-33.11732,.004575,.0546,.022825,.2515,.019,.21125,.004625,.0544,.823025,.095725,.045825,.2524,0,0,0,0,0,0,40000,16:35:04 15 Sep 2020
2020,Senate,KY-S2,8/22/20,_classic,Amy McGrath,"","","",Brad Barron,Mitch McConnell,"","","",all others,.08695,0,0,0,.913025,0,0,0,.000025,0,.086975,.913025,.0145,.5714868,2006966,2367213,1651822,42.98767,0,0,0,2.752117,54.26021,0,0,0,2.752117,5.34759,5.29255,47.22534,58.53814,0,0,0,0,0,0,.7404571,.746536,35.86463,47.24156,0,0,0,0,0,0,-23.62025,3152302,,-11.27254,-.6809254,-21.96317,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,KS-S2,8/22/20,_classic,Barbara Bollier,"","","",Jason Buckley,Roger Marshall,"","","","",.3088,0,0,0,.69115,0,0,0,.00005,0,.3088,.6912,.058075,3.736901,1229294,1458599,1005809,46.37732,0,0,0,3.035475,50.5872,0,0,0,0,5.788208,0,52.08802,56.41401,0,0,0,0,0,0,.8567113,0,40.53886,44.81269,0,0,0,0,0,0,-21.07216,2062935,,-4.209877,6.885199,-15.466,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,IL-S2,8/22/20,_classic,Richard J. Durbin,"","","","",Mark C. Curran Jr.,"","","",all others,.993875,0,0,0,.006125,0,0,0,0,0,.993875,.006125,.0028375,.0412478,5441433,6392184,4528915,61.63576,0,0,0,0,33.81491,0,0,0,4.54933,0,8.18877,68.32642,40.60324,0,0,0,0,0,0,0,1.553217,54.73417,27.09078,0,0,0,0,0,0,12.95453,8931731,,27.82085,40.71736,14.63776,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,ID-S2,8/22/20,_classic,Paulette Jordan,"","","","",Jim Risch,"","","",all others,.011075,0,0,0,.988925,0,0,0,0,0,.011075,.988925,.0013125,.1494169,694828.6,832458.5,560951.1,33.96299,0,0,0,0,59.51681,0,0,0,6.520201,0,11.05599,40.99036,66.45765,0,0,0,0,0,0,0,2.671202,26.94307,52.46419,0,0,0,0,0,0,-32.60378,1222930,,-25.55382,-12.23574,-38.63474,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,IA-S2,8/22/20,_classic,Theresa Greenfield,"","","","",Joni Ernst,"","","",all others,.490625,0,0,0,.509375,0,0,0,0,0,.490625,.509375,.0886375,4.392915,1596037,1876131,1328826,48.63774,0,0,0,0,48.7477,0,0,0,2.614563,0,5.054287,54.39972,54.60142,0,0,0,0,0,0,0,.691699,42.7486,42.99033,0,0,0,0,0,0,-9.393244,2273086,,-.1099548,11.09189,-11.57442,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,GA-S3,8/22/20,_classic,Raphael Warnock,Matt Lieberman,Ed Tarver,"","",Kelly Loeffler,Doug Collins,"","",all others,.11535,.084075,.002475,0,.40575,.39235,0,0,0,0,.2019,.7981,.0326,.6207397,4154189,4904613,3417650,14.66605,12.90144,4.395201,0,0,20.943,19.2813,0,0,27.81301,0,35.19205,22.04462,29.03239,19.89083,26.93676,0,0,8.12771,0,0,20.62285,7.62592,13.17237,6.375289,11.81397,0,0,1.3635,0,-12.7288,7171091,,-8.261618,13.67088,-30.18005,.11535,.2129,.084075,.13915,.002475,.003625,0,0,.40575,.3582,.39235,.286125,0,0,0,0,0,0,40000,16:35:04 15 Sep 2020
2020,Senate,GA-S2,8/22/20,_classic,Jon Ossoff,"","","",Shane Hazel,David Perdue,"","","","",.31575,0,0,0,.6842,0,0,0,.00005,0,.31575,.68425,.069925,1.283166,4310503,5074269,3572575,47.50534,0,0,0,2.021353,50.4733,0,0,0,0,4.051226,0,53.01818,55.91756,0,0,0,0,0,0,.4668001,0,42.0071,44.94097,0,0,0,0,0,0,-12.7288,7171091,,-2.967964,7.83795,-13.66331,.037925,.13765,0,0,0,0,0,0,.13765,.037925,0,0,0,0,0,0,.00005,.00005,40000,16:35:04 15 Sep 2020
2020,Senate,DE-S2,8/22/20,_classic,Christopher A. Coons,"","","","",James DeMartino,"","","",all others,.9982,0,0,0,.0018,0,0,0,0,0,.9982,.0018,.000675,.1218758,438091.3,520881.4,358463.7,65.68739,0,0,0,0,31.02091,0,0,0,3.291696,0,6.214096,72.3696,37.78686,0,0,0,0,0,0,0,.9793243,58.94669,24.29379,0,0,0,0,0,0,12.13165,701737,,34.66648,47.73928,21.52033,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,CO-S2,8/22/20,_classic,John W. Hickenlooper,"","","","",Cory Gardner,"","","",all others,.67105,0,0,0,.32895,0,0,0,0,0,.67105,.32895,.0851375,2.442884,2756742,3235920,2289205,49.36143,0,0,0,0,45.284,0,0,0,5.354568,0,9.392708,55.76868,51.62136,0,0,0,0,0,0,0,1.979871,42.93831,38.84795,0,0,0,0,0,0,-.1986784,4066043,,4.077438,16.22255,-8.016195,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,AZ-S3,8/22/20,_classic,Mark Kelly,"","","","",Martha McSally,"","","",all others,.8034,0,0,0,.1966,0,0,0,0,0,.8034,.1966,.071825,2.10462,2699480,3204106,2210792,50.87657,0,0,0,0,43.59049,0,0,0,5.532945,0,9.671136,56.72283,49.51486,0,0,0,0,0,0,0,2.062244,44.96705,37.68987,0,0,0,0,0,0,-7.579248,4772097,,7.286079,18.2364,-3.67202,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,AR-S2,8/22/20,_classic,"","","","",Ricky Dale Harrington Jr.,Tom Cotton,"","","","",0,0,0,0,.9996,0,0,0,.0004,0,.00025,.99975,0,0,1042414,1443425,641738.9,0,0,0,0,17.45907,82.54093,0,0,0,0,25.2377,0,0,89.74838,0,0,0,0,0,0,10.25162,0,0,74.7623,0,0,0,0,0,0,-25.97004,2144435,,-82.54093,-74.7623,-89.74838,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,AL-S2,8/22/20,_classic,Doug Jones,"","","","",Tommy Tuberville,"","","","",.388,0,0,0,.612,0,0,0,0,0,.388,.612,.0618125,2.258365,2165012,2561935,1784128,48.55923,0,0,0,0,51.44077,0,0,0,0,0,0,55.33462,58.37359,0,0,0,0,0,0,0,0,41.62641,44.66538,0,0,0,0,0,0,-26.92383,3408323,,-2.881546,10.66924,-16.74718,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,AK-S2,8/22/20,_classic,Al Gross,"","","","",Dan Sullivan,"","","",all others,.18635,0,0,0,.81365,0,0,0,0,0,.18635,.81365,.0323875,7.775422,329481.9,390100.2,270425.4,42.34935,0,0,0,0,50.48197,0,0,0,7.168677,0,12.0138,48.66452,56.77575,0,0,0,0,0,0,0,3.060174,36.01504,44.03774,0,0,0,0,0,0,-15.52373,511559,,-8.132622,3.695208,-19.88935,,,,,,,,,,,,,,,,,,,40000,16:35:04 15 Sep 2020
2020,Senate,WY-S2,8/21/20,_classic,Merav Ben-David,"","","","",Cynthia Lummis,"","","","",.000625,0,0,0,.999375,0,0,0,0,0,.000625,.999375,.000075,.0238065,249197.6,297882.3,201527.8,29.44969,0,0,0,0,70.55031,0,0,0,0,0,0,36.02161,77.15211,0,0,0,0,0,0,0,0,22.84789,63.97839,0,0,0,0,0,0,-44.55695,416120,,-41.10062,-27.95678,-54.30423,,,,,,,,,,,,,,,,,,,40000,16:35:58 15 Sep 2020
2020,Senate,WV-S2,8/21/20,_classic,Paula Jean Swearengin,"","","",Franklin Riley,Shelley Moore Capito,"","","","",.005525,0,0,0,.99445,0,0,0,.000025,0,.005525,.994475,.000625,.0657194,752254.4,905548.9,604219.4,33.6006,0,0,0,3.603698,62.7957,0,0,0,0,6.672551,0,40.47853,69.74591,0,0,0,0,0,0,1.113982,0,26.65548,55.8634,0,0,0,0,0,0,-33.36588,1405756,,-29.1951,-15.69708,-42.68871,,,,,,,,,,,,,,,,,,,40000,16:35:58 15 Sep 2020
2020,Senate,VA-S2,8/21/20,_classic,Mark Warner,"","","","",Daniel Gade,"","","",all others,.990225,0,0,0,.009775,0,0,0,0,0,.990225,.009775,.0039375,.0805675,3865796,4526962,3208916,61.21402,0,0,0,0,35.40221,0,0,0,3.383774,0,6.361618,67.89922,42.0851,0,0,0,0,0,0,0,1.023125,54.48672,28.72141,0,0,0,0,0,0,7.214744,5841246,,25.81181,38.82148,12.71167,,,,,,,,,,,,,,,,,,,40000,16:35:58 15 Sep 2020
2020,Senate,TX-S2,8/21/20,_classic,M.J. Hegar,"","","","",John Cornyn,"","","",all others,.134175,0,0,0,.865825,0,0,0,0,0,.134175,.865825,.02305,.1913694,9527448,1.12e+07,7895304,43.65394,0,0,0,0,53.31867,0,0,0,3.027389,0,5.750113,49.41748,59.19532,0,0,0,0,0,0,0,.8549831,37.73592,47.52735,0,0,0,0,0,0,-16.95765,1.79e+07,,-9.664734,1.513283,-21.10463,,,,,,,,,,,,,,,,,,,40000,16:35:58 15 Sep 2020
2020,Senate,TN-S2,8/21/20,_classic,Marquita Bradshaw,"","","","",Bill Hagerty,"","","",all others,.012275,0,0,0,.987725,0,0,0,0,0,.012275,.987725,.002,.0613,2580759,3073961,2100295,34.50006,0,0,0,0,59.1731,0,0,0,6.326837,0,10.80416,41.46581,66.15552,0,0,0,0,0,0,0,2.532453,27.42961,52.13525,0,0,0,0,0,0,-27.59,4638481,,-24.67303,-11.42051,-37.93774,,,,,,,,,,,,,,,,,,,40000,16:35:58 15 Sep 2020
2020,Senate,SD-S2,8/21/20,_classic,Dan Ahlers,"","","","",Mike Rounds,"","","","",.00795,0,0,0,.99205,0,0,0,0,0,.00795,.99205,.001325,.2793235,375220.5,447598.9,304446.7,36.44185,0,0,0,0,63.55815,0,0,0,0,0,0,43.18788,70.34543,0,0,0,0,0,0,0,0,29.65458,56.81212,0,0,0,0,0,0,-28.19171,635783,,-27.1163,-13.62424,-40.69085,,,,,,,,,,,,,,,,,,,40000,16:35:58 15 Sep 2020
2020,Senate,SC-S2,8/21/20,_classic,Jaime Harrison,"","","",Bill Bledsoe,Lindsey Graham,"","","","",.1985,0,0,0,.80145,0,0,0,.00005,0,.198525,.801475,.0366625,1.29389,2241315,2658073,1837657,45.48721,0,0,0,1.962223,52.55056,0,0,0,0,3.935328,0,50.95906,58.09424,0,0,0,0,0,0,.4522746,0,39.95799,47.03004,0,0,0,0,0,0,-16.27831,3786973,,-7.063351,3.643131,-17.86886,,,,,,,,,,,,,,,,,,,40000,16:35:58 15 Sep 2020
2020,Senate,RI-S2,8/21/20,_classic,Jack Reed,"","","","",Allen Waters,"","","","",.9999,0,0,0,.0001,0,0,0,0,0,.9999,.0001,.0000375,.0065021,456203.4,544127.1,368854.6,73.76412,0,0,0,0,26.23588,0,0,0,0,0,0,80.04007,32.6301,0,0,0,0,0,0,0,0,67.3699,19.95993,0,0,0,0,0,0,24.14743,787223,,47.52824,60.08014,34.7398,,,,,,,,,,,,,,,,,,,40000,16:35:58 15 Sep 2020
2020,Senate,OR-S2,8/21/20,_classic,Jeff Merkley,"","","",Ibrahim Taher,Jo Rae Perkins,"","","","",.996325,0,0,0,.003625,0,0,0,.00005,0,.99635,.00365,.001775,.0730983,1920744,2268268,1580405,62.76737,0,0,0,4.683626,32.549,0,0,0,0,8.451029,0,69.63351,39.38363,0,0,0,0,0,0,1.620384,0,55.92103,25.66633,0,0,0,0,0,0,7.486742,3051952,,30.21837,43.42514,17.06044,,,,,,,,,,,,,,,,,,,40000,16:35:58 15 Sep 2020
2020,Senate,OK-S2,8/21/20,_classic,Abby Broyles,"","","","",Jim Inhofe,"","","",all others,.006825,0,0,0,.993175,0,0,0,0,0,.006825,.993175,.0008875,.0466922,1503496,1799850,1215386,35.54364,0,0,0,0,61.31708,0,0,0,3.139289,0,5.975914,41.84042,67.64801,0,0,0,0,0,0,0,.904655,29.17812,54.98006,0,0,0,0,0,0,-33.47742,2782455,,-25.77344,-13.44127,-38.16725,,,,,,,,,,,,,,,,,,,40000,16:35:58 15 Sep 2020
